"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-04",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-05",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-06",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-07",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-08",,,"0.28","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-09",,,"0.01","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-10",,,"0.05","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-11",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-12",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-13",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-14",,,"0.01","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-15",,,"0.08","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-16",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-17",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-18",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-19",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-20",,,"0.05","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-21",,,"0.13","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-22",,,"0.03","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-23",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-24",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-25",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-26",,,"0.03","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-27",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-28",,,"0.00","0.0",,,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-29",,,"0.03","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-30",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-05-31",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-01",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-02",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-03",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-04",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-05",,,"0.09","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-06",,,"0.04","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-07",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-08",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-09",,,"0.01","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-10",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-11",,,"0.09","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-12",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-13",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-14",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-15",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-16",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-17",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-18",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-19",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-20",,,"0.03","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-21",,,"0.02","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-22",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-23",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-24",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-25",,,"0.12","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-26",,,"0.04","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-27",,,"0.03","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-28",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-29",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0005","BILLINGS 2.8 WNW, MT US","2021-06-30",,,"0.00","0.0","0.0",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-01-08",,,"0.23","0.2","0.0",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-01-14",,,"0.00",,,,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-02-06",,,"0.22","5.4","5.5",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-02-07",,,"0.18","3.8","9.5",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-02-08",,,"0.04","0.4","8.5",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-02-09",,,"0.05","1.1","8.5",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-02-10",,,"0.02","0.3","7.0",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-02-11",,,"0.05","1.1","8.0",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-02-12",,,"0.01","0.1","8.0",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-02-16",,,"0.04","0.8","8.0",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-03-20",,,"0.01",,,,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-03-21",,,"0.68",,,,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-03-26",,,"0.01","0.0","0.0",,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-05-02",,,"0.51",,,,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-05-03",,,"0.06",,,,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-05-05",,,"0.01",,,,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-05-06",,,"0.01",,,,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-05-08",,,"0.24",,,,,,,,
"US1MTYS0033","BILLINGS 4.1 WSW, MT US","2021-05-10","    2","0.12",,,"0.0",,,,,"0.0",
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-01",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-02",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-03",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-04",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-05",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-06",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-07",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-08",,,"0.22",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-09",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-10",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-11",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-12",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-13",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-14",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-15",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-16",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-17",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-18",,,"0.01",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-19",,,"0.01",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-20",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-21",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-22",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-23",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-24",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-25",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-26",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-27",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-28",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-29",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-30",,,"0.01",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-01-31",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-01",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-02",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-03",,,"0.04",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-04",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-05",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-06",,,"0.57","7.0","7.0",,,,,"0.6","0.6"
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-07",,,"0.30","3.0","10.0",,,,,,"0.3"
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-08",,,"0.02",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-09",,,"0.04","1.0",,,,,,,"0.0"
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-10",,,"0.07",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-11",,,"0.08","1.0",,,,,,,"0.1"
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-12",,,"0.01",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-13",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-14",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-15",,,"0.00",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-16",,,"0.01",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-17",,,"0.02",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-18",,,"0.02",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-19",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-20",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-21",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-02-22",,,"0.00","0.0",,,,,,,
