"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-11-26",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-11-27",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-11-28",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-11-29",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-11-30",,,"0.11",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-12-01",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-12-02",,,"0.00","0.0",,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-12-03",,,"0.04",,,,,,,,
"US1MTYS0041","BILLINGS 1.7 W, MT US","2021-12-05",,,"0.28","4.5","4.5",,,,,,"0.3"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-01",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-02",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-03",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-04",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-05",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-06",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-08",,,"0.17",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-09",,,"0.01",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-10",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-11",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-12",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-13",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-14",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-15",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-16",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-17",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-18",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-22",,,"0.00","0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-25",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-26",,,"0.00","0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-27",,,"0.00","0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-28",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-29",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-30",,,"0.01","0.1",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-01-31",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-01",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-02",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-03",,,"0.02","0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-04",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-05",,,"0.00","0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-07","    2",,,,"8.0",,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-08",,,,"0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-10",,,"0.05","1.0",,,,,,,"0.1"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-12",,,"0.04","1.2",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-13",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-14",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-15",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-17","    2","0.08",,,"1.0",,,,,"0.1",
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-18",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-19",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-20",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-21",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-22",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-23",,,"0.20",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-24",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-25",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-26",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-27",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-02-28",,,"0.00","0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-01",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-02",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-03",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-04",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-05",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-10","    5","0.00",,,"0.0",,,,,"0.0",
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-11",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-12",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-13",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-14",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-15",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-16",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-17",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-18",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-19",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-20",,,"0.11",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-21",,,"0.56",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-22",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-23",,,"0.01",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-24",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-25",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-26",,,"0.00","0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-27",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-28",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-29",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-30",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-03-31",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-01",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-02",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-03",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-04",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-05",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-06",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-07",,,"0.10",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-08",,,"0.06",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-09",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-10",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-11",,,"0.08",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-12",,,"0.00","0.0",,,,,,,"0.0"
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-13",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-14",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-15",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-16",,,"0.07",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-17",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-18",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-21",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-22",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-23",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-24",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-25",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-26",,,"0.33",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-27",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-28",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-29",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-04-30",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-01",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-02",,,"0.55",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-03",,,"0.07",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-04",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-05",,,"0.03",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-06",,,"0.02",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-07",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-08",,,"0.24",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-09",,,"0.11",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-10","    2","0.11","0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-11",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-12",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-13",,,"0.00",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-17","    4","0.09",,,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-18",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-19",,,"0.00","0.0",,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-20",,,"0.02",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-21",,,"0.10",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-22",,,"0.03",,,,,,,,
"US1MTYS0028","BILLINGS 4.2 WSW, MT US","2021-05-23",,,"0.03",,,,,,,,
